song_title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
the middle,Jimmy Eat World,spotify:track:3mcG2NI5G5vhrQtRda1YnA,0.629,0.897,2,-3.4010000000000002,1,0.0483,0.0424,0.0,0.263,0.93,161.944,0
the end of the world,Skeeter Davis,spotify:track:5DTOOkooKFUvWj1XQTFa09,0.23199999999999998,0.21600000000000003,10,-10.674000000000001,1,0.0314,0.9359999999999999,4.93e-06,0.24600000000000002,0.43200000000000005,94.26799999999999,1
girls on film - 2010 remaster,Duran Duran,spotify:track:4EFkvOhgAmlHEfDfvfSoh5,0.725,0.8590000000000001,7,-6.207999999999999,1,0.0636,0.0173,0.0137,0.048,0.53,131.697,0
jesus freak - remastered 2013,DC Talk,spotify:track:4zAjQDduJhIRFSpfrIN68Z,0.599,0.8370000000000001,5,-4.045,0,0.0394,0.006840000000000001,6.929999999999999e-05,0.10400000000000001,0.561,104.45700000000001,0
hasa diga eebowai,Michael Potts,spotify:track:52a9fyhPzrMz6bxVQoEIcX,0.76,0.605,6,-8.782,1,0.37200000000000005,0.431,0.0,0.141,0.452,105.69,0
when love is gone,Martina McBride,spotify:track:0RkafZ3fY16vMfVWnqNXbX,0.5479999999999999,0.24600000000000002,2,-13.453,1,0.0355,0.732,0.0,0.361,0.1,122.46600000000001,1
primadonna,MARINA,spotify:track:5tFMuAw6X2R4NLx97g7n9q,0.66,0.6890000000000001,4,-2.6710000000000003,0,0.0337,0.0884,0.0,0.0922,0.42700000000000005,127.98,0
i'm gonna show you crazy,Bebe Rexha,spotify:track:5LtNBCM2ve0SxP0dlRVvMu,0.474,0.537,2,-6.77,1,0.0649,0.0758,0.0,0.316,0.335,90.103,0
every rose has its thorn,Miley Cyrus,spotify:track:2GFAmPwmQByPEeWcjiR8AE,0.254,0.657,10,-4.995,1,0.0385,0.19,0.0,0.0952,0.35200000000000004,151.045,0
what have we become? - remastered 2013,DC Talk,spotify:track:4HwHhuBVrfslXOH5NJukXp,0.539,0.792,5,-4.721,0,0.0355,0.0474,2.07e-06,0.0977,0.682,81.57600000000001,0
what if i stumble? - remastered 2013,DC Talk,spotify:track:6amSl4oPLY4f64BoXJUyNu,0.462,0.665,0,-5.617000000000001,1,0.0288,0.157,1.44e-06,0.14,0.6829999999999999,177.25,0
don't stop believing,Royal Philharmonic Orchestra,spotify:track:1ZhnDc12qOsieOVnzaCzj5,0.485,0.425,4,-14.967,1,0.0311,0.0034200000000000003,0.706,0.0913,0.21,118.456,2
hey you,Royal Philharmonic Orchestra,spotify:track:3d3ViPfNgBz1DY6ufIrL2o,0.426,0.37799999999999995,4,-11.752,0,0.0292,0.335,0.833,0.266,0.124,113.03299999999999,2
another brick in the wall,Royal Philharmonic Orchestra,spotify:track:6EUpjBbuUmZcJSrZob17m5,0.37,0.444,0,-12.24,1,0.0303,0.18,0.917,0.109,0.314,103.016,2
like a prayer,Royal Philharmonic Orchestra,spotify:track:0TWQfCwgSLINS5seX0Ebbr,0.616,0.787,5,-8.482999999999999,1,0.0378,0.209,0.11800000000000001,0.0403,0.528,112.02799999999999,0
another one bites the dust,Royal Philharmonic Orchestra,spotify:track:3pGOB8Ity9DrMcAwW7ELg0,0.833,0.24600000000000002,9,-14.249,1,0.0491,0.578,0.807,0.297,0.685,109.999,2
we will rock you,Royal Philharmonic Orchestra,spotify:track:0pMkNleRk8eFlHZJqIox23,0.597,0.46,9,-11.665999999999999,1,0.0309,0.361,0.324,0.0542,0.742,83.025,1
sound of silence,Royal Philharmonic Orchestra,spotify:track:3mMx3fRT8cJCvseVMhskMa,0.23,0.18,6,-13.444,1,0.0383,0.9,0.679,0.0745,0.11800000000000001,130.44899999999998,2
mrs robinson,Royal Philharmonic Orchestra,spotify:track:4zSxh0nUbiUAePK7DlJ194,0.431,0.42100000000000004,6,-10.887,0,0.0286,0.706,0.0537,0.527,0.414,94.044,1
set fire to the rain,The Regency Philharmonic Orchestra,spotify:track:04DeGBgk6QohjwiXOXkPFn,0.462,0.305,2,-15.147,0,0.0302,0.0010400000000000001,0.8859999999999999,0.115,0.11599999999999999,107.934,2
hallelujah,The Regency Philharmonic Orchestra,spotify:track:1p4nx7itnQLpDuVwuA3hss,0.0659,0.0846,9,-20.033,0,0.0407,0.868,0.856,0.311,0.0378,63.435,2
somebody to love - remastered 2011,Queen,spotify:track:6cFZ4PLC19taNlpl9pbGMf,0.49700000000000005,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,0
all you need is love,Royal Philharmonic Orchestra,spotify:track:1WqoNZd1qjPOuV3yGlDGfj,0.28300000000000003,0.278,7,-16.084,1,0.0338,0.735,0.14,0.42,0.395,115.751,1
cheerio,The Monroes,spotify:track:1Jr9IcDZqYYVMmE853Yc5u,0.5329999999999999,0.506,7,-7.303999999999999,1,0.0245,0.565,0.0,0.113,0.252,74.816,1
the ballad of the green berets,Sgt. Barry Sadler,spotify:track:0yjNmllr3Ew6f97TqPuEqa,0.715,0.327,0,-11.814,1,0.033,0.782,0.000344,0.625,0.713,84.369,1
rainbow connection,The Whiffenpoofs,spotify:track:5bS7oLqrFoxwuEmBNoFufG,0.28,0.215,10,-11.296,1,0.0337,0.9209999999999999,0.0,0.113,0.0905,132.22299999999998,1
the lady in red - chill out version,Adam Story,spotify:track:34jy1SonG5AzaLuz07N94b,0.541,0.385,4,-13.304,1,0.0271,0.16899999999999998,0.000686,0.0974,0.38,143.988,1
carry on wayward son,Facing West,spotify:track:0wXh8X9cQTtbehMwVIWL4r,0.293,0.273,7,-12.695,0,0.0335,0.0941,2.9299999999999997e-05,0.134,0.132,180.05200000000002,1
radio romance,Tiffany,spotify:track:7tSHnwXxOk8BiRWzlLWfZ9,0.61,0.762,11,-11.207,1,0.0316,0.00976,0.000505,0.419,0.778,136.149,0
crocodile rock,Elton John,spotify:track:6WCeFNVAXUtNczb7lqLiZU,0.621,0.8,4,-7.284,0,0.0344,0.0263,1.51e-05,0.0591,0.968,149.91,0
runaway,Bon Jovi,spotify:track:0X1sqQ652p1sceKM2nJlIJ,0.475,0.899,9,-4.321000000000001,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,0
watercolour ponies,Wayne Watson,spotify:track:05a8XJJIJoiX9wPg7JGqbe,0.534,0.23600000000000002,1,-12.755,0,0.0276,0.7659999999999999,0.0,0.11199999999999999,0.252,100.723,1
mississippi squirrel revival,Ray Stevens,spotify:track:54zSjfZLFDQXSWkZzwlYJE,0.695,0.499,0,-13.283,1,0.0661,0.179,0.0,0.0598,0.695,108.085,1
tell it to my heart,Taylor Dayne,spotify:track:3YVPpVJvJG2EauXurPA90F,0.638,0.988,1,-5.042,1,0.0921,0.0302,1.1599999999999999e-05,0.371,0.723,117.955,0
que sera sera,Pink Martini,spotify:track:7GGehQ6H7fUmvMHBccJkpk,0.335,0.218,7,-12.309000000000001,1,0.0328,0.758,1.52e-06,0.0849,0.317,121.139,1
relax,Frankie Goes To Hollywood,spotify:track:2K22nUTdyr48JDwI5t906t,0.6759999999999999,0.695,11,-13.395,0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,1
bed of roses,Bon Jovi,spotify:track:1zng9uqqXoPkmU05nsAlsw,0.309,0.596,5,-5.599,1,0.0293,0.10099999999999999,0.0,0.21,0.161,164.58700000000002,0
look on down from the bridge,Mazzy Star,spotify:track:010ALbbh5KlQ4fKWgSdhRd,0.37,0.0772,0,-19.322,1,0.0414,0.642,0.69,0.11199999999999999,0.0954,119.94200000000001,2
not over you,Gavin DeGraw,spotify:track:6j7hih15xG2cdYwIJnQXsq,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.18100000000000002,0.364,142.05100000000002,0
i wanna dance with somebody (who loves me),Whitney Houston,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,0.7090000000000001,0.8240000000000001,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,0
"hey mama (feat. nicki minaj, bebe rexha & afrojack)",David Guetta,spotify:track:5b2bu6yyATC1zMXDGScJ2d,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,0
secrets,OneRepublic,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.02100000000002,0
rx (medicate) - symphonic acoustic,Theory of a Deadman,spotify:track:5Bd0ckNtNsxISCa6uuxMLK,0.638,0.359,1,-6.457000000000001,1,0.028999999999999998,0.782,0.0,0.0972,0.294,59.965,1
holiday,Green Day,spotify:track:4VgEM12OeaN3GyBV487Me7,0.552,0.89,8,-3.409,1,0.0342,0.000143,0.0,0.888,0.716,146.525,0
come sail away,Styx,spotify:track:0PsbWiVtix5FoTZ1s00mEl,0.324,0.335,0,-15.595,1,0.0355,0.099,1.08e-06,0.0995,0.141,119.51299999999999,1
if you don't love me (i'll kill myself),Pete Droge,spotify:track:2T9AeuP4y28iAZW295tglJ,0.419,0.7340000000000001,7,-7.841,1,0.0294,0.0035700000000000003,2.3199999999999998e-05,0.243,0.7290000000000001,130.783,0
"sweat (brooklyn bowl, 5.20.17) [live]",The Main Squeeze,spotify:track:7Doe3EvjSq4vXzwEDaixb3,0.512,0.865,9,-6.101,1,0.18899999999999997,0.37799999999999995,3.0299999999999998e-05,0.146,0.836,123.331,0
shot,The Main Squeeze,spotify:track:74YtbinTtTiuI5ph0VUNJD,0.445,0.848,4,-4.6080000000000005,0,0.133,0.0033399999999999997,0.0456,0.0881,0.611,135.749,0
gimme danger,The Stooges,spotify:track:0yOcVe3GzHnKT2bdlVb8jR,0.361,0.8590000000000001,3,-5.122000000000001,0,0.0585,0.00339,0.679,0.0864,0.231,132.222,2
stairway to heaven - remaster,Led Zeppelin,spotify:track:5CQ30WqJwcep0pYcV4AMNc,0.33799999999999997,0.34,9,-12.049000000000001,0,0.0339,0.58,0.0032,0.11599999999999999,0.19699999999999998,82.43299999999999,1
dark horse,Katy Perry,spotify:track:5jrdCoLpJSvHHorevXBATy,0.645,0.585,6,-6.122000000000001,1,0.0513,0.00314,0.0,0.165,0.353,131.931,0
santa fe,Adam Pascal,spotify:track:2TN1LttjDusbg3hzeH9MzJ,0.6970000000000001,0.56,9,-6.926,1,0.121,0.594,1.71e-06,0.11199999999999999,0.44799999999999995,157.52100000000002,0
for the damaged coda,Blonde Redhead,spotify:track:7jA5OcunWRSYXq98puhAX8,0.499,0.46799999999999997,0,-9.995,0,0.0396,0.795,0.88,0.0899,0.0763,141.463,2
can you feel the love tonight,Beyoncé,spotify:track:1zSKtBze2IReYU44W0lDzd,0.337,0.331,5,-10.16,1,0.0385,0.657,0.0,0.085,0.35,103.20299999999999,1
stampede,Hans Zimmer,spotify:track:6aGHQu7gHrYgVSXvF5udUt,0.184,0.623,2,-12.145,0,0.0883,0.36700000000000005,0.8140000000000001,0.0467,0.0382,106.569,2
forever young,Ursine Vulpine,spotify:track:0lkOnOscrC7YeHK4H3WzCX,0.23199999999999998,0.494,9,-11.58,0,0.0569,0.578,0.0623,0.0897,0.0385,109.13799999999999,1
yesterday - remastered 2009,The Beatles,spotify:track:3BQHpFgAp4l80e1XslIjNI,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,1
someone you loved,Lewis Capaldi,spotify:track:2XfZTkN2rTMw4ncgdP0fY9,0.501,0.405,1,-5.678999999999999,1,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891,1
the miracle (of joey ramone),U2,spotify:track:2HNeoSQWVkCwrBOZPMjQRl,0.488,0.8240000000000001,2,-7.877999999999999,1,0.0823,0.0112,0.0,0.348,0.24,134.814,0
wicked game,Daisy Gray,spotify:track:5Vg8XNROaFqfgX6EaLoQYN,0.298,0.35600000000000004,3,-10.955,1,0.0353,0.858,0.000377,0.0652,0.052000000000000005,101.605,1
river,Bishop Briggs,spotify:track:0TGTE9TEh9qzuFwmtRNICn,0.726,0.484,2,-6.707000000000001,0,0.0477,0.27399999999999997,2.44e-06,0.0874,0.561,62.493,1
a place in the sun (acoustic),The Elms,spotify:track:78M874Q4SC5JpvtUmsVDc0,0.649,0.406,9,-7.5089999999999995,1,0.0304,0.8220000000000001,7.34e-06,0.113,0.40399999999999997,108.99700000000001,1
eleanor rigby - remastered 2009,The Beatles,spotify:track:5GjPQ0eI7AgmOnADn1EO6Q,0.581,0.28,4,-9.091000000000001,0,0.0381,0.9359999999999999,1.56e-05,0.305,0.813,137.83100000000002,1
little talks,Julia Sheer,spotify:track:1ulDt6ySVbMbzZCBO6hSfb,0.637,0.263,5,-9.094,0,0.0399,0.873,0.0,0.16399999999999998,0.48700000000000004,97.42299999999999,1
drag me down / as long as you love me,Gardiner Sisters,spotify:track:7B0hVrD5iwkiQhHSjUjSrz,0.6779999999999999,0.34600000000000003,3,-8.571,1,0.0345,0.848,0.0,0.128,0.461,135.989,1
sounds and thoughts,Kaleidoscope Jukebox,spotify:track:0tb6zLbssuZLKvWUoy4ni4,0.546,0.8079999999999999,1,-6.353,1,0.067,0.11199999999999999,0.48,0.263,0.763,170.03400000000002,0
movin' out (anthony's song),Billy Joel,spotify:track:45rEbIrmTMmPfmvmDEqdEo,0.6679999999999999,0.89,2,-5.005,0,0.0329,0.45,1.9399999999999997e-05,0.0545,0.893,133.876,0
lost boy,Ruth B.,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,0.71,0.0565,7,-15.099,1,0.0534,0.965,0.0,0.0889,0.348,123.994,1
cheek to cheek - extended mix,Odd Chap,spotify:track:59mwMv7hu4NsCdaXENW1JV,0.6970000000000001,0.9640000000000001,7,-3.611,1,0.11699999999999999,0.0134,0.0534,0.0486,0.7829999999999999,99.01700000000001,0
black betty,Caravan Palace,spotify:track:2erfXuZOAQ8T6FjJPDFpBC,0.8320000000000001,0.948,4,-3.9789999999999996,0,0.0502,0.192,0.000117,0.0806,0.8640000000000001,121.973,0
queen of chinatown,Amanda Lear,spotify:track:2JGSaHOvwcx7yfijBUbrFU,0.674,0.747,5,-9.251,1,0.0767,0.0019,0.0205,0.17600000000000002,0.905,128.196,0
s. b. m. t.,The Bastard Suns,spotify:track:27RHCJ5d9xz076XO8cH9sB,0.7509999999999999,0.747,7,-5.494,0,0.0581,0.0274,0.0,0.147,0.792,129.054,0
raised by wolves,U2,spotify:track:7iOX1fIesxEQUoSChli4Y0,0.622,0.601,1,-8.702,1,0.0319,0.183,1.63e-06,0.129,0.43799999999999994,141.931,0
tom sawyer,Rush,spotify:track:3QZ7uX97s82HFYSmQUAN1D,0.536,0.9009999999999999,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.6659999999999999,87.559,0
a bar in amsterdam,Katzenjammer,spotify:track:0ytvlQNCJmSY6l6a840U5A,0.589,0.799,7,-5.233,0,0.0907,0.0771,6.46e-06,0.37,0.713,143.954,0
another irish drinking song,Da Vinci's Notebook,spotify:track:3QxgOiZSkuyq7hALKV3fJa,0.78,0.529,2,-9.549,1,0.498,0.8959999999999999,0.0,0.654,0.966,141.763,0
i will survive,Cake,spotify:track:0qgiFuYhYuwtFXEwYakddE,0.507,0.6829999999999999,7,-8.079,1,0.0316,0.303,0.000132,0.142,0.9009999999999999,95.73200000000001,0
want you gone,Aperture Science Psychoacoustic Laboratories,spotify:track:1NHsYfWMlDzCJEOOM3bIFY,0.617,0.507,1,-5.926,0,0.0551,0.0431,6.91e-06,0.106,0.879,100.166,0
every one of us,Rick Astley,spotify:track:5b6zAh5CNRv6dN5JrMNtmk,0.615,0.8759999999999999,3,-2.8810000000000002,1,0.033,0.162,0.0,0.11699999999999999,0.7440000000000001,98.045,0
alone - live,Heart,spotify:track:53Om78AwCypEIDszjG4ebo,0.24100000000000002,0.39399999999999996,6,-7.292999999999999,1,0.0299,0.597,0.0105,0.332,0.0964,131.266,1
india,BoomBox,spotify:track:386CJPc8jgJMRlzhKfWlFO,0.9229999999999999,0.33899999999999997,9,-11.390999999999998,1,0.0712,0.0629,0.0299,0.10099999999999999,0.5710000000000001,111.01299999999999,1
caught in the crowd,Kate Miller-Heidke,spotify:track:7ti8eUguyyIOxvM1jKblr4,0.605,0.5870000000000001,9,-6.028,1,0.0479,0.46799999999999997,0.0,0.105,0.43,169.87599999999998,0
code monkey,Jonathan Coulton,spotify:track:3cLqK3LPVrTIzfENVmYLoU,0.583,0.619,4,-6.827000000000001,1,0.0443,0.172,0.0,0.0951,0.804,159.97299999999998,0
callin' out,Lyrics Born,spotify:track:7GLq7uJTZbgcrOQllpjxsf,0.848,0.6729999999999999,1,-4.101,1,0.293,0.16899999999999998,0.0,0.0865,0.94,94.921,0
we can’t stop,Scott Bradlee's Postmodern Jukebox,spotify:track:1gi65cLj9jXpaEJ3z3vaqY,0.7040000000000001,0.59,4,-8.183,1,0.0435,0.604,0.0,0.1,0.565,114.069,1
medley: sexy ladies / let me talk to you (prelude),Justin Timberlake,spotify:track:3DxnAINrl5zqnOtC78QBzq,0.693,0.435,6,-5.8660000000000005,1,0.284,0.0124,3.7e-05,0.0871,0.598,99.946,0
creep,Scott Bradlee's Postmodern Jukebox,spotify:track:2Jju8C95blJcGMqtMKETbH,0.292,0.359,5,-9.043,1,0.0328,0.6970000000000001,1.85e-05,0.10800000000000001,0.228,177.334,1
all about that bass,Scott Bradlee's Postmodern Jukebox,spotify:track:4CNUDscRrCQAf0qqLwuIXU,0.5710000000000001,0.46299999999999997,9,-8.076,1,0.115,0.779,1.21e-06,0.179,0.606,121.56700000000001,1
royals,Scott Bradlee's Postmodern Jukebox,spotify:track:1Ror5ReO93QlIp0vJ4wHxB,0.6779999999999999,0.574,3,-7.943,1,0.0845,0.363,3.8900000000000004e-05,0.0815,0.44799999999999995,148.916,0
stacy’s mom,Scott Bradlee's Postmodern Jukebox,spotify:track:14A7iordd24zLljUxI7Hc3,0.61,0.878,8,-5.436,1,0.0498,0.519,0.0,0.242,0.758,133.054,0
rude,Scott Bradlee's Postmodern Jukebox,spotify:track:2MW0hEEMNL6AwYSNpY09yA,0.45399999999999996,0.7559999999999999,1,-5.407,1,0.0676,0.484,0.0,0.0937,0.763,147.657,0
thrift shop,Scott Bradlee's Postmodern Jukebox,spotify:track:1dzMV3NHumGKZ4W5PZHMJM,0.7190000000000001,0.732,1,-4.518,1,0.24600000000000002,0.35200000000000004,0.0,0.0738,0.895,106.329,0
sorry,Scott Bradlee's Postmodern Jukebox,spotify:track:322fx0gDLh68rI09LLVhht,0.365,0.6779999999999999,7,-5.897,1,0.14300000000000002,0.623,0.0,0.155,0.745,176.264,0
maps,Scott Bradlee's Postmodern Jukebox,spotify:track:3I51AMwnzyYwP58qPOX6A0,0.628,0.654,1,-5.466,0,0.0452,0.813,6.6e-06,0.106,0.6729999999999999,102.025,1
miracle,Caravan Palace,spotify:track:4trtuxyoMRBjS8wY6PB7OR,0.7120000000000001,0.888,7,-4.996,1,0.0621,0.61,0.000614,0.11599999999999999,0.51,100.0,0
melancolia,Caravan Palace,spotify:track:0K8ML5cB3rGmNe1oOVTXPo,0.71,0.688,6,-6.622000000000001,1,0.0305,0.6559999999999999,1.62e-06,0.0972,0.768,136.032,0
born to die,The Amity Affliction,spotify:track:2BmvafX08HneGOFozVGB6P,0.425,0.993,4,-3.9739999999999998,0,0.10800000000000001,0.00432,0.0,0.284,0.156,96.04299999999999,0
born to die,Lana Del Rey,spotify:track:487OPlneJNni3NWC8SYqhW,0.428,0.626,4,-6.638999999999999,0,0.0339,0.222,8.22e-05,0.27699999999999997,0.379,86.02,0
off to the races,Lana Del Rey,spotify:track:5IyblF777jLZj1vGHG2UD3,0.39899999999999997,0.721,4,-5.562,0,0.0523,0.0621,0.00282,0.278,0.113,160.125,0
baby got back,Jonathan Coulton,spotify:track:7dUMK0nYcV3jVGHlDuLM9w,0.545,0.6,0,-10.27,1,0.0309,0.19699999999999998,0.000446,0.10400000000000001,0.5870000000000001,180.024,0
born to die (dance mix),The Re-Mix Heroes,spotify:track:3XxCL1kbzXC9SKw1qLvWHu,0.8140000000000001,0.77,4,-6.169,0,0.0509,0.0401,2.0399999999999998e-05,0.20199999999999999,0.7759999999999999,119.995,0
i feel love,Sam Smith,spotify:track:29MOOOmMRPeWyPwKQFoF5t,0.7190000000000001,0.708,0,-7.417999999999999,1,0.0417,0.00645,0.201,0.064,0.256,126.015,0
house of the rising sun,Five Finger Death Punch,spotify:track:3cZr1Z832aXANu6a9fifkx,0.47,0.958,4,-3.3819999999999997,0,0.0964,0.00183,0.0012,0.107,0.255,76.977,0
parvati's singing bowl,Kaleidoscope Jukebox,spotify:track:1kxibL2OWQfLJMQTMPIqVL,0.504,0.7040000000000001,9,-5.85,0,0.0417,0.0118,0.565,0.19399999999999998,0.317,113.27600000000001,2
hotel yorba,The White Stripes,spotify:track:66Xoy2shVLpqTMvcziDCUy,0.385,0.7909999999999999,7,-2.647,1,0.0949,0.45399999999999996,0.0,0.0755,0.764,194.642,0
prayer in c - robin schulz radio edit,Lilly Wood and The Prick,spotify:track:5fnA9mkIfScSqHIpeDyvck,0.763,0.875,9,-5.797000000000001,0,0.0262,0.024,5.41e-06,0.599,0.8,123.01299999999999,0
21st century cure,Terrance Zdunich,spotify:track:72p0iFeYYSCulZ3kRs5l5p,0.379,0.932,4,-5.957000000000001,1,0.127,0.0571,0.0261,0.667,0.312,115.786,0
until we say goodbye,Joe Satriani,spotify:track:295rBxcbFFtYUx1ry8f2Xa,0.537,0.615,0,-7.172999999999999,1,0.0252,0.136,0.79,0.12300000000000001,0.34,76.0,2
hard habit to break - 2006 remaster,Chicago,spotify:track:3Tows9RnoAq9CmMJaII2cO,0.584,0.612,2,-5.832999999999999,1,0.0283,0.44799999999999995,0.0,0.171,0.402,81.182,1
coral - original mix,Undercatt,spotify:track:51clotloAbKWzismMiPc66,0.805,0.5770000000000001,6,-9.982000000000001,0,0.0589,0.008329999999999999,0.934,0.10300000000000001,0.321,122.985,2
love never dies (part 1 edit),Apoptygma Berzerk,spotify:track:0ptLSY2thWxWd2l9jT6G0Q,0.523,0.879,2,-7.062,1,0.0288,4.74e-05,0.794,0.113,0.185,128.012,2
cry little sister - original lost boys film version,G Tom Mac,spotify:track:62PEgf5TnB9ZoEbnBMdLJI,0.446,0.7020000000000001,2,-6.341,0,0.0791,0.132,0.0037600000000000003,0.138,0.305,146.05100000000002,0
numa numa meets metal,ERock,spotify:track:68F4JiFJEvlhj5soK2MnP5,0.268,0.9690000000000001,8,-4.25,0,0.233,0.00086,0.00221,0.316,0.261,140.861,0
girls like you (feat. cardi b) - cardi b version,Maroon 5,spotify:track:6FRLCMO5TUHTexlWo8ym1W,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.44799999999999995,124.959,1
all by myself,Céline Dion,spotify:track:0gsl92EMIScPGV1AU35nuD,0.344,0.325,11,-10.005,0,0.0287,0.35,0.0223,0.0686,0.0775,118.515,1
mad world,Scott Bradlee's Postmodern Jukebox,spotify:track:6Qk1YmTx5VyaAEDK2UuBrj,0.48100000000000004,0.267,0,-8.588,1,0.0322,0.759,0.0,0.156,0.397,106.14299999999999,1
mad world,Tears For Fears,spotify:track:0Qv7xi6uPSqH2k82tOkGSt,0.647,0.8959999999999999,4,-5.949,1,0.0509,0.0709,0.0505,0.0614,0.953,118.729,0
i've got the music in me,Kiki Dee,spotify:track:2dpGNisIy8LNjpEGzDdtft,0.49200000000000005,0.85,7,-6.1370000000000005,1,0.159,0.27699999999999997,3.46e-05,0.634,0.34299999999999997,119.469,0
mad world,Susan Boyle,spotify:track:4sJcVmy0uaFsLupAWgGzqe,0.358,0.188,7,-14.325,1,0.0336,0.85,0.00014099999999999998,0.109,0.11599999999999999,173.84900000000002,1
mad world,Wise Guys,spotify:track:5mhNS11C9zm6l6AjzePz4h,0.434,0.0548,3,-13.747,1,0.0578,0.696,0.0,0.145,0.35,178.554,1
mad world - edit mix,Belmond & Parker,spotify:track:6Lb8U5ZUe7hfgTgtrD4Knv,0.6829999999999999,0.934,6,-4.87,0,0.0424,0.0726,0.000135,0.0983,0.255,130.036,0
secret agent man,Johnny Rivers,spotify:track:2BlaUfBTbWG50DoZHBD1uV,0.539,0.452,4,-16.838,0,0.0461,0.0238,0.0197,0.9440000000000001,0.9279999999999999,163.101,0
the great pretender,Freddie Mercury,spotify:track:7m1JSCGnmorA3tjtWJpDj4,0.364,0.525,7,-8.405,1,0.0297,0.0459,3.04e-05,0.131,0.256,104.1,1
the great pretender,The Platters,spotify:track:2FkCjtQ1lYsf71s2FAS8hE,0.425,0.401,7,-9.427,1,0.0315,0.943,3.44e-06,0.07200000000000001,0.531,115.71,1
the hampsterdance song,Hampton The Hampster,spotify:track:5pP3RGiUtFVZlWotyJb9Ei,0.7290000000000001,0.93,6,-7.96,0,0.0405,0.145,0.33799999999999997,0.92,0.965,136.014,0
i'm gonna be (500 miles),Sleeping At Last,spotify:track:0dHF8t7OIhgPele5WRUfWG,0.39399999999999996,0.228,4,-12.584000000000001,1,0.0431,0.966,3.81e-05,0.113,0.258,104.625,1
kids - soulwax mix,MGMT,spotify:track:0ABUwW2eGGtBMc696DHGkk,0.565,0.857,9,-5.349,1,0.079,0.000239,0.0425,0.0433,0.29100000000000004,128.006,0
give it 2 me,Madonna,spotify:track:6G7d2cbkZSaAOE0H6K1ohb,0.8370000000000001,0.9540000000000001,8,-3.512,0,0.0414,0.0933,0.000405,0.14300000000000002,0.972,127.01899999999999,0
need you now,Lady A,spotify:track:11EX5yhxr9Ihl3IN1asrfK,0.5870000000000001,0.622,4,-5.535,1,0.0303,0.0927,0.0006360000000000001,0.2,0.231,107.943,0
the curse,Kurt Bestor,spotify:track:7oSkFQRFS7e7pQw2zFeNvW,0.24,0.254,5,-12.095999999999998,1,0.0369,0.929,0.000161,0.134,0.192,152.738,1
i don't need,Alec Troniq,spotify:track:7zRvCshSGbWCPUNq9G4cvy,0.8340000000000001,0.551,10,-9.103,1,0.0684,0.00911,0.0236,0.107,0.431,120.015,0
carry on,fun.,spotify:track:7gpy7sfWPNuOKmUNs3XQYE,0.38799999999999996,0.6940000000000001,5,-5.769,1,0.0735,0.11800000000000001,0.000293,0.08199999999999999,0.365,145.434,0
overkill - acoustic version,Colin Hay,spotify:track:5bbgiWfaHG6Vruyg3OWQuU,0.725,0.259,2,-10.959000000000001,1,0.0382,0.843,2.63e-06,0.11199999999999999,0.2,133.849,1
american pie,Cast of Zoey’s Extraordinary Playlist,spotify:track:6S4ylaXOtPWR6H3WoZWiiB,0.517,0.531,4,-4.84,0,0.0605,0.341,0.0,0.102,0.385,139.852,0
i'm gonna be (500 miles),Cast of Zoey’s Extraordinary Playlist,spotify:track:1peCHemW6BH2PNMsdMJ1ds,0.6579999999999999,0.267,4,-7.729,1,0.0969,0.5760000000000001,0.0,0.11199999999999999,0.6659999999999999,132.826,1
crazy,Cast of Zoey’s Extraordinary Playlist,spotify:track:4Yw8TgTbkbqJ2BWFBPhc7C,0.799,0.597,0,-4.791,0,0.03,0.00462,0.0742,0.14300000000000002,0.615,111.94,0
i want you to want me,Cast of Zoey’s Extraordinary Playlist,spotify:track:60p7hvC3euMzGdRA1fjzXG,0.525,0.461,4,-6.48,1,0.062,0.324,0.0,0.10099999999999999,0.0629,177.91099999999997,1
the great pretender,Cast of Zoey’s Extraordinary Playlist,spotify:track:2GyirvxW9fQhBYcuygukF7,0.34299999999999997,0.405,10,-6.931,1,0.0451,0.33899999999999997,0.0,0.0863,0.478,79.477,1
i wanna dance with somebody,Cast of Zoey’s Extraordinary Playlist,spotify:track:4E8XDdTLf0hwMlumjjJzaM,0.603,0.252,6,-12.192,1,0.0339,0.28600000000000003,1.16e-06,0.0563,0.0667,109.912,1
